Timestamp,Model_Name,Task_Type,Provider,Prompt_Tokens,Completion_Tokens,Cache_Hit_Tokens,TTFT_ms,TPOT_ms,Total_Latency_ms,Estimated_Cost_USD,Status_Code
2026-06-09 09:57:23,gpt-4o,Summarization,OpenAI_API,5877,728,0,87,26.9,19595,0.022253,200
2026-06-09 09:58:23,claude-3-5-sonnet,Code_Generation,Anthropic_API,2961,1643,0,100,28.77,47368,0.034243,200
2026-06-09 09:58:54,claude-3-5-sonnet,Summarization,Anthropic_API,7049,156,0,95,38.12,6021,0.023734,200
2026-06-09 09:59:03,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,947,336,5,128,27.84,9475,0.007708,200
2026-06-09 09:59:10,llama-3-70b-instruct,Code_Generation,Together_AI,1195,172,0,65,17.07,2976,0.001199,200
2026-06-09 09:59:15,llama-3-70b-instruct,Extraction_JSON,Together_AI,1702,1,0,39,18.51,62,0.001506,200
2026-06-09 09:59:15,claude-3-5-sonnet,Summarization,Anthropic_API,7486,248,1352,101,27.76,7068,0.023027,200
2026-06-09 09:59:31,claude-3-5-sonnet,Code_Generation,Anthropic_API,666,504,61,109,25.44,12890,0.009656,200
2026-06-09 10:00:15,gpt-4o,Extraction_JSON,OpenAI_API,3496,258,0,63,24.4,6307,0.011114,200
2026-06-09 10:00:22,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,383,110,0,30,20.38,2270,0.000442,200
2026-06-09 10:00:30,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,342,319,0,80,19.52,6349,0.000612,200
2026-06-09 10:00:34,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,422,78,0,135,29.92,2471,0.002466,200
2026-06-09 10:01:29,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,5869,630,0,58,14.45,9152,0.001317,200
2026-06-09 10:01:44,gpt-4o,Summarization,OpenAI_API,50,532,0,89,20.93,11269,0.005546,200
2026-06-09 10:01:59,gpt-4o,Code_Generation,OpenAI_API,931,669,0,59,23.8,16046,0.009134,200
2026-06-09 10:02:48,llama-3-70b-instruct,Extraction_JSON,Together_AI,1158,508,0,76,22.85,11696,0.001486,200
2026-06-09 10:02:55,gpt-4o,Code_Generation,OpenAI_API,1340,608,167,113,25.88,15790,0.009368,200
2026-06-09 10:02:59,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,411,337,0,55,22.54,7687,0.000662,200
2026-06-09 10:03:48,llama-3-70b-instruct,Code_Generation,Together_AI,2399,1160,0,89,17.06,19896,0.003153,200
2026-06-09 10:04:11,gpt-4o,Customer_Support_Chat,OpenAI_API,563,230,180,72,22.17,5206,0.003424,200
2026-06-09 10:04:13,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,503,112,0,102,28.93,3340,0.003217,200
2026-06-09 10:05:09,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,2203,211,0,91,32.03,6832,0.009438,200
2026-06-09 10:05:14,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,164,304,0,61,16.67,5165,9.1e-05,200
2026-06-09 10:05:47,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,322,71,0,53,21.26,1541,0.000355,200
2026-06-09 10:06:04,gpt-4o,Extraction_JSON,OpenAI_API,3106,474,0,26,22.88,10717,0.012405,200
2026-06-09 10:06:30,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,524,156,0,68,11.26,1937,0.000134,200
2026-06-09 10:06:44,claude-3-5-sonnet,Code_Generation,Anthropic_API,706,0,0,115,34.69,175,0.0,500
2026-06-09 10:06:58,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,537,227,0,71,15.67,3582,0.000688,200
2026-06-09 10:07:07,gpt-4o,Code_Generation,OpenAI_API,839,1410,0,53,26.55,37540,0.016189,200
2026-06-09 10:07:32,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,273,1,0,60,16.39,152,5.6e-05,200
2026-06-09 10:07:37,gpt-4o,Extraction_JSON,OpenAI_API,1343,507,0,82,31.0,15854,0.008409,200
2026-06-09 10:07:55,llama-3-70b-instruct,Extraction_JSON,Together_AI,50,201,0,57,22.76,4668,0.000224,200
2026-06-09 10:08:02,gpt-4o,Extraction_JSON,OpenAI_API,2771,388,0,90,24.37,9499,0.010789,200
2026-06-09 10:08:17,mistral-7b-instruct,Customer_Support_Chat,Together_AI,664,297,0,45,12.87,3941,0.00019,200
2026-06-09 10:08:31,claude-3-5-sonnet,Code_Generation,Anthropic_API,449,1099,0,56,29.7,32634,0.017913,200
2026-06-09 10:08:33,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,140,261,14,115,27.01,7207,0.004222,200
2026-06-09 10:08:57,gpt-4o,Code_Generation,OpenAI_API,882,780,0,126,24.16,18949,0.009858,200
2026-06-09 10:09:07,claude-3-5-sonnet,Summarization,Anthropic_API,5776,329,0,116,27.88,9213,0.022135,200
2026-06-09 10:09:07,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,298,352,0,37,11.91,4227,0.00013,200
2026-06-09 10:09:35,claude-3-5-sonnet,Code_Generation,Anthropic_API,2551,784,0,118,34.07,26815,0.019912,200
2026-06-09 10:10:24,gpt-4o,Extraction_JSON,OpenAI_API,3663,381,0,106,25.3,9820,0.013058,200
2026-06-09 10:10:36,llama-3-70b-instruct,Extraction_JSON,Together_AI,1971,153,0,55,17.98,2786,0.001922,200
2026-06-09 10:11:04,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,482,214,0,29,13.28,2828,0.000141,200
2026-06-09 10:11:27,gpt-4o,Extraction_JSON,OpenAI_API,498,189,0,69,18.63,3499,0.003073,200
2026-06-09 10:11:42,claude-3-5-sonnet,Code_Generation,Anthropic_API,1569,1246,0,107,34.46,42952,0.023415,200
2026-06-09 10:11:56,llama-3-70b-instruct,Code_Generation,Together_AI,1987,810,0,75,22.28,18122,0.002478,200
2026-06-09 10:12:02,claude-3-5-sonnet,Code_Generation,Anthropic_API,1569,449,284,109,32.22,14586,0.010563,200
2026-06-09 10:12:30,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,1274,931,0,52,15.52,14423,0.000454,200
2026-06-09 10:12:34,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,311,79,0,30,17.47,1437,7.8e-05,200
2026-06-09 10:12:38,gpt-4o,Customer_Support_Chat,OpenAI_API,395,120,183,84,28.88,3573,0.001979,200
2026-06-09 10:13:17,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,7837,1217,0,52,11.09,13542,0.001783,200
2026-06-09 10:13:38,gpt-4o,Customer_Support_Chat,OpenAI_API,318,279,86,89,32.36,9147,,200
2026-06-09 10:13:41,claude-3-5-sonnet,Summarization,Anthropic_API,17992,801,1704,81,32.39,26077,0.061979,200
2026-06-09 10:13:50,gpt-4o,Customer_Support_Chat,OpenAI_API,372,270,76,58,27.41,7481,0.003602,200
2026-06-09 10:14:24,gpt-4o,Extraction_JSON,OpenAI_API,2097,246,0,53,31.12,7689,0.007361,200
2026-06-09 10:14:30,gpt-4o,Code_Generation,OpenAI_API,1376,1346,0,73,23.05,31021,0.016529,200
2026-06-09 10:14:33,llama-3-70b-instruct,Code_Generation,Together_AI,722,0,0,37,15.8,188,0.0,500
2026-06-09 10:14:44,gpt-4o,Summarization,OpenAI_API,6852,1230,0,49,25.42,31295,0.02972,200
2026-06-09 10:15:05,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,2715,336,0,95,31.65,10663,0.012981,200
2026-06-09 10:15:21,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2608,328,0,45,15.06,4984,0.000582,200
2026-06-09 10:15:24,gpt-4o,Extraction_JSON,OpenAI_API,2555,178,116,59,22.3,3979,0.007914,200
2026-06-09 10:15:42,llama-3-70b-instruct,Summarization,Together_AI,3677,934,0,75,15.86,14797,0.004125,200
2026-06-09 10:16:06,gpt-4o,Summarization,OpenAI_API,8193,788,0,78,24.84,19617,0.028043,200
2026-06-09 10:16:51,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,1657,847,0,25,17.23,14603,,200
2026-06-09 10:17:07,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,223,129,0,151,26.3,3443,0.00269,200
2026-06-09 10:17:17,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,194,106,0,93,28.34,3063,0.002174,200
2026-06-09 10:17:18,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,1563,277,0,54,11.49,3298,,200
2026-06-09 10:17:19,claude-3-5-sonnet,Summarization,Anthropic_API,7787,1026,0,120,27.16,27959,0.039116,200
2026-06-09 10:17:22,claude-3-5-sonnet,Code_Generation,Anthropic_API,1742,911,198,77,31.76,29053,0.019023,200
2026-06-09 10:17:38,gpt-4o,Summarization,OpenAI_API,120888,0,0,88,0.0,243,0.0,400
2026-06-09 10:17:50,claude-3-5-sonnet,Summarization,Anthropic_API,4785,322,0,40,30.53,9824,0.019289,200
2026-06-09 10:18:14,gpt-4o,Code_Generation,OpenAI_API,901,1119,0,89,23.09,25811,0.013467,200
2026-06-09 10:18:47,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,589,210,0,41,16.31,3465,0.000705,200
2026-06-09 10:19:35,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,50,229,0,67,28.86,6692,0.003574,200
2026-06-09 10:19:39,gpt-4o,Code_Generation,OpenAI_API,1593,1,0,115,25.08,148,0.004028,200
2026-06-09 10:20:04,claude-3-5-sonnet,Summarization,Anthropic_API,8790,829,0,106,33.8,28108,0.038498,200
2026-06-09 10:20:24,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,733,150,0,92,31.6,4790,0.004402,200
2026-06-09 10:20:32,llama-3-70b-instruct,Extraction_JSON,Together_AI,2602,427,0,70,17.27,7358,0.00279,200
2026-06-09 10:20:48,gpt-4o,Customer_Support_Chat,OpenAI_API,589,178,69,42,22.81,4164,,200
2026-06-09 10:20:48,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,407,216,0,36,14.88,3245,0.000124,200
2026-06-09 10:20:49,llama-3-70b-instruct,Summarization,Together_AI,9178,587,0,83,18.06,10695,0.009035,200
2026-06-09 10:21:09,gpt-4o,Extraction_JSON,OpenAI_API,1659,560,0,93,17.22,9756,0.009361,200
2026-06-09 10:21:21,llama-3-70b-instruct,Code_Generation,Together_AI,813,1159,0,67,13.29,15461,0.001823,200
2026-06-09 10:21:23,gpt-4o,Code_Generation,OpenAI_API,1185,1188,0,127,26.09,31240,0.014497,200
2026-06-09 10:21:38,mistral-7b-instruct,Code_Generation,Together_AI,584,865,0,55,13.07,11336,0.000288,200
2026-06-09 10:21:59,gpt-4o,Summarization,OpenAI_API,65742,1158,0,56,20.4,23644,0.173522,200
2026-06-09 10:22:02,gpt-4o,Extraction_JSON,OpenAI_API,1821,384,0,151,23.9,9342,0.008382,200
2026-06-09 10:22:45,gpt-4o,Summarization,OpenAI_API,6473,293,0,87,24.61,7297,0.019053,200
2026-06-09 10:22:55,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,306,254,0,53,18.67,4798,0.000114,200
2026-06-09 10:23:21,llama-3-70b-instruct,Summarization,Together_AI,5408,822,0,68,12.83,10548,0.005636,200
2026-06-09 10:23:48,claude-3-5-sonnet,Summarization,Anthropic_API,6330,407,0,82,36.4,14826,0.025261,200
2026-06-09 10:23:51,gpt-4o,Customer_Support_Chat,OpenAI_API,427,62,133,48,24.78,1565,0.001466,200
2026-06-09 10:23:53,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,651,206,0,37,20.52,4250,0.00078,200
2026-06-09 10:25:01,llama-3-70b-instruct,Extraction_JSON,Together_AI,2929,545,0,77,20.72,11384,0.003118,200
2026-06-09 10:25:10,llama-3-70b-instruct,Extraction_JSON,Together_AI,306,388,0,30,12.84,4986,0.000619,200
2026-06-09 10:25:19,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,613,204,0,33,11.9,2333,0.000163,200
2026-06-09 10:25:23,llama-3-70b-instruct,Extraction_JSON,Together_AI,1386,540,0,34,22.04,12012,0.001769,200
2026-06-09 10:25:38,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,2576,199,0,65,26.75,5442,0.010557,200
2026-06-09 10:25:50,gpt-4o,Extraction_JSON,OpenAI_API,2968,584,0,105,23.12,13667,0.013353,200
2026-06-09 10:26:04,claude-3-5-sonnet,Code_Generation,Anthropic_API,611,347,0,109,31.5,11012,0.007073,200
2026-06-09 10:26:12,gpt-4o,Code_Generation,OpenAI_API,1593,771,0,103,13.13,10335,0.011875,200
2026-06-09 10:26:31,gpt-4o,Customer_Support_Chat,OpenAI_API,406,177,134,87,24.54,4417,0.002614,200
2026-06-09 10:27:02,llama-3-70b-instruct,Summarization,Together_AI,86830,567,0,58,19.67,11199,0.07832,200
2026-06-09 10:27:19,claude-3-5-sonnet,Summarization,Anthropic_API,178,893,0,152,31.64,28340,0.014145,200
2026-06-09 10:27:22,claude-3-5-sonnet,Summarization,Anthropic_API,11175,988,0,101,32.77,32471,0.048842,200
2026-06-09 10:28:15,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,2953,38,0,94,26.88,1140,0.009509,200
2026-06-09 10:28:18,gpt-4o,Code_Generation,OpenAI_API,1537,0,0,54,23.26,183,0.0,500
2026-06-09 10:28:34,gpt-4o,Extraction_JSON,OpenAI_API,2992,91,0,59,25.5,2395,0.008392,200
2026-06-09 10:28:51,gpt-4o,Extraction_JSON,OpenAI_API,3721,369,0,23,27.62,10239,0.012998,200
2026-06-09 10:28:51,gpt-4o,Extraction_JSON,OpenAI_API,876,380,0,45,29.91,11389,0.006191,200
2026-06-09 10:28:54,llama-3-70b-instruct,Extraction_JSON,Together_AI,1975,504,0,53,14.31,7207,0.002202,200
2026-06-09 10:29:03,gpt-4o,Summarization,OpenAI_API,19404,757,0,47,32.33,24558,0.055945,200
2026-06-09 10:29:23,llama-3-70b-instruct,Summarization,Self_Hosted_vLLM,5615,362,0,43,18.54,6628,0.005443,200
2026-06-09 10:29:40,gpt-4o,Summarization,OpenAI_API,12306,397,0,88,22.48,8881,0.034861,200
2026-06-09 10:30:20,gpt-4o,Customer_Support_Chat,OpenAI_API,630,231,206,57,27.13,6374,0.003665,200
2026-06-09 10:30:23,gpt-4o,Extraction_JSON,OpenAI_API,2010,240,0,79,26.87,6516,0.007376,200
2026-06-09 10:31:09,claude-3-5-sonnet,Code_Generation,Anthropic_API,2043,1241,0,130,26.22,32710,0.024746,200
2026-06-09 10:32:18,claude-3-5-sonnet,Summarization,Anthropic_API,11663,88,2016,123,36.65,3358,0.029941,200
2026-06-09 10:32:25,claude-3-5-sonnet,Code_Generation,Anthropic_API,2550,1081,0,145,22.29,24192,0.0243,200
2026-06-09 10:32:46,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,379,143,151,144,31.64,4728,0.002828,200
2026-06-09 10:33:38,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,532,127,0,32,20.82,2698,0.00059,200
2026-06-09 10:34:03,gpt-4o,Summarization,OpenAI_API,50,806,0,119,26.21,21280,0.008063,200
2026-06-09 10:34:03,gpt-4o,Customer_Support_Chat,OpenAI_API,372,192,187,77,27.65,5386,,200
2026-06-09 10:34:19,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,465,246,44,131,31.9,7976,0.004821,200
2026-06-09 10:34:46,llama-3-70b-instruct,Extraction_JSON,Together_AI,1633,244,0,97,17.24,4349,0.00169,200
2026-06-09 10:35:44,gpt-4o,Customer_Support_Chat,OpenAI_API,284,308,112,91,20.41,6349,0.003696,200
2026-06-09 10:35:48,llama-3-70b-instruct,Code_Generation,Self_Hosted_vLLM,146,972,0,29,20.07,19436,0.001002,200
2026-06-09 10:36:10,gpt-4o,Code_Generation,OpenAI_API,2110,496,0,83,15.74,7942,0.010237,200
2026-06-09 10:36:15,claude-3-5-sonnet,Code_Generation,Anthropic_API,1912,1165,0,114,28.73,33526,0.023135,200
2026-06-09 10:36:17,llama-3-70b-instruct,Summarization,Self_Hosted_vLLM,484,578,0,26,25.36,14589,0.000982,200
2026-06-09 10:36:28,llama-3-70b-instruct,Summarization,Together_AI,1301,790,0,101,12.35,9875,0.001869,200
2026-06-09 10:36:47,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,700,274,0,68,21.82,5986,0.000876,200
2026-06-09 10:36:49,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,2128,721,0,50,11.73,8465,0.000586,200
2026-06-09 10:37:18,gpt-4o,Code_Generation,OpenAI_API,1053,671,0,74,19.69,13313,0.009142,200
2026-06-09 10:37:33,llama-3-70b-instruct,Summarization,Together_AI,5439,1353,0,59,15.45,20916,0.00612,200
2026-06-09 10:37:56,gpt-4o,Code_Generation,OpenAI_API,278,651,23,82,27.81,18154,0.006903,200
2026-06-09 10:38:11,claude-3-5-sonnet,Code_Generation,Anthropic_API,2203,1406,0,58,31.3,44102,0.028277,200
2026-06-09 10:38:22,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,538,156,0,27,12.21,2003,0.000138,200
2026-06-09 10:38:32,gpt-4o,Customer_Support_Chat,OpenAI_API,392,113,75,61,23.1,2689,,200
2026-06-09 10:38:36,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,662,271,0,64,15.02,4145,0.000838,200
2026-06-09 10:39:03,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,226,131,0,42,17.08,2195,0.000329,200
2026-06-09 10:39:35,gpt-4o,Code_Generation,OpenAI_API,2428,985,0,85,28.55,28201,0.015596,200
2026-06-09 10:39:52,llama-3-70b-instruct,Summarization,Together_AI,4332,594,0,67,12.41,7452,0.004351,200
2026-06-09 10:39:54,gpt-4o,Extraction_JSON,OpenAI_API,3262,561,0,96,19.0,10731,0.013699,200
2026-06-09 10:40:18,llama-3-70b-instruct,Summarization,Together_AI,12545,601,0,69,12.79,7774,0.011892,200
2026-06-09 10:40:29,gpt-4o,Extraction_JSON,OpenAI_API,1672,427,0,92,12.17,5258,0.008367,200
2026-06-09 10:40:39,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,613,114,0,48,12.02,1284,0.000143,200
2026-06-09 10:40:42,gpt-4o,Code_Generation,OpenAI_API,1406,1196,0,73,22.53,26963,0.015752,200
2026-06-09 10:40:53,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,154,99,44,139,24.26,2494,,200
2026-06-09 10:41:06,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,2251,681,0,52,14.24,9801,0.000576,200
2026-06-09 10:41:14,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,275,254,0,19,19.74,5002,,200
2026-06-09 10:41:47,claude-3-5-sonnet,Summarization,Anthropic_API,68741,418,7949,168,28.12,11858,0.190457,200
2026-06-09 10:42:21,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,297,208,0,73,22.46,4861,0.000452,200
2026-06-09 10:42:27,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,1539,102,0,134,30.09,3227,,200
2026-06-09 10:42:28,claude-3-5-sonnet,Summarization,Anthropic_API,6121,829,0,61,29.26,24294,0.030696,200
2026-06-09 10:42:33,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,465,270,0,35,13.79,3788,0.000658,200
2026-06-09 10:42:55,gpt-4o,Customer_Support_Chat,OpenAI_API,252,167,0,48,23.81,4038,0.002231,200
2026-06-09 10:43:02,claude-3-5-sonnet,Code_Generation,Anthropic_API,1651,1106,0,88,27.57,30582,0.02142,200
2026-06-09 10:43:12,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,929,46,0,142,27.43,1431,0.003449,200
2026-06-09 10:43:23,gpt-4o,Customer_Support_Chat,OpenAI_API,441,408,23,94,18.02,7418,0.005059,200
2026-06-09 10:43:36,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,13630,431,0,40,11.61,5050,0.002787,200
2026-06-09 10:44:32,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,2165,226,0,49,19.89,4595,0.00047,200
2026-06-09 10:44:45,claude-3-5-sonnet,Code_Generation,Anthropic_API,1667,607,18,118,31.29,19147,0.013981,200
2026-06-09 10:45:10,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,875,407,0,51,15.65,6406,0.000258,200
2026-06-09 10:45:34,gpt-4o,Summarization,OpenAI_API,4467,460,0,70,22.04,10307,0.01542,200
2026-06-09 10:46:08,gpt-4o,Summarization,OpenAI_API,7666,581,0,114,34.13,19927,0.02432,200
2026-06-09 10:46:12,gpt-4o,Code_Generation,OpenAI_API,1104,458,0,102,25.18,11615,0.007406,200
2026-06-09 10:46:20,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,357,0,104,154,31.7,191,0.0,500
2026-06-09 10:46:51,gpt-4o,Summarization,OpenAI_API,8171,686,743,62,31.18,21451,0.025667,200
2026-06-09 10:47:13,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,272,78,0,25,19.12,1480,7.3e-05,200
2026-06-09 10:47:44,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,249,284,0,76,16.83,4853,0.000491,200
2026-06-09 10:47:49,gpt-4o,Summarization,OpenAI_API,2219,590,0,70,31.91,18885,0.011545,200
2026-06-09 10:48:23,gpt-4o,Summarization,OpenAI_API,9264,12,1078,57,24.31,333,0.022781,200
2026-06-09 10:48:27,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,2831,407,0,84,27.59,11322,0.014745,200
2026-06-09 10:48:40,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,3568,695,0,25,15.46,10732,0.000862,200
2026-06-09 10:48:43,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,2068,501,0,124,26.61,13419,0.014115,200
2026-06-09 10:48:45,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,1557,127,0,48,11.33,1495,0.000341,200
2026-06-09 10:49:05,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,2365,614,0,34,14.55,9030,0.000591,200
2026-06-09 10:49:20,claude-3-5-sonnet,Summarization,Anthropic_API,10400,91,195,128,33.16,3154,0.032517,200
2026-06-09 10:49:26,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,113,168,0,36,17.84,3002,0.000256,200
2026-06-09 10:50:22,claude-3-5-sonnet,Code_Generation,Anthropic_API,1654,457,0,129,26.56,12250,,200
2026-06-09 10:50:27,llama-3-70b-instruct,Code_Generation,Together_AI,2693,554,0,63,18.68,10480,0.002889,200
2026-06-09 10:50:51,gpt-4o,Code_Generation,OpenAI_API,1582,633,0,70,25.19,16031,0.010292,200
2026-06-09 10:51:22,mistral-7b-instruct,Summarization,Self_Hosted_vLLM,8869,602,0,44,13.67,8268,0.001871,200
2026-06-09 10:51:57,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,500,252,107,119,29.99,7791,0.004868,200
2026-06-09 10:52:04,llama-3-70b-instruct,Summarization,Together_AI,60192,867,0,66,15.92,13849,0.055606,200
2026-06-09 10:52:37,gpt-4o,Extraction_JSON,OpenAI_API,3331,564,0,73,21.81,12284,0.013868,200
2026-06-09 10:52:48,llama-3-70b-instruct,Extraction_JSON,Self_Hosted_vLLM,2080,213,0,56,20.73,4492,0.002016,200
2026-06-09 10:52:51,llama-3-70b-instruct,Summarization,Together_AI,5098,1023,0,63,21.65,22260,0.0056,200
2026-06-09 10:53:03,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,672,6,0,66,16.53,165,0.000136,200
2026-06-09 10:53:25,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,534,132,0,44,16.64,2223,0.000575,200
2026-06-09 10:54:18,gpt-4o,Summarization,OpenAI_API,10897,424,0,46,23.21,9881,0.032141,200
2026-06-09 10:54:33,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,476,135,0,80,16.17,2286,0.000549,200
2026-06-09 10:54:43,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,609,158,0,42,12.76,2012,0.00016,200
2026-06-09 10:54:52,gpt-4o,Customer_Support_Chat,OpenAI_API,278,134,129,87,30.66,4135,0.001911,200
2026-06-09 10:55:24,gpt-4o,Code_Generation,OpenAI_API,1728,1007,0,66,21.01,21202,0.014252,200
2026-06-09 10:56:44,claude-3-5-sonnet,Summarization,Anthropic_API,4091,911,0,55,28.06,25567,0.025891,200
2026-06-09 10:58:27,claude-3-5-sonnet,Extraction_JSON,Anthropic_API,2869,359,0,135,28.79,10506,0.014407,200
2026-06-09 10:59:02,llama-3-70b-instruct,Extraction_JSON,Together_AI,1150,249,0,50,18.85,4700,0.00127,200
2026-06-09 10:59:06,gpt-4o,Code_Generation,OpenAI_API,2054,771,128,105,23.26,18093,0.012691,200
2026-06-09 10:59:21,claude-3-5-sonnet,Customer_Support_Chat,Anthropic_API,504,302,0,60,27.96,8558,0.005998,200
2026-06-09 10:59:33,llama-3-70b-instruct,Extraction_JSON,Together_AI,2071,445,0,52,17.58,7851,0.002223,200
2026-06-09 10:59:54,claude-3-5-sonnet,Summarization,Anthropic_API,4790,506,0,88,33.45,17030,0.022021,200
2026-06-09 11:00:12,gpt-4o,Code_Generation,OpenAI_API,1952,812,0,73,22.35,18215,0.012469,200
2026-06-09 11:00:18,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,329,112,0,48,21.38,2391,0.000396,200
2026-06-09 11:01:03,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,608,122,0,38,12.02,1544,0.000151,200
2026-06-09 11:01:10,llama-3-70b-instruct,Extraction_JSON,Together_AI,2687,417,0,70,17.0,7175,0.002731,200
2026-06-09 11:01:12,llama-3-70b-instruct,Customer_Support_Chat,Together_AI,136,86,0,71,22.06,2019,0.000196,200
2026-06-09 11:01:52,mistral-7b-instruct,Code_Generation,Self_Hosted_vLLM,472,879,0,29,10.39,9171,0.000273,200
2026-06-09 11:01:54,llama-3-70b-instruct,Summarization,Together_AI,5872,318,0,66,14.77,4783,0.005547,200
2026-06-09 11:02:14,gpt-4o,Code_Generation,OpenAI_API,1105,933,0,123,22.33,21000,0.011654,200
2026-06-09 11:02:27,gpt-4o,Extraction_JSON,OpenAI_API,911,516,0,46,22.81,11776,0.007741,200
2026-06-09 11:02:29,mistral-7b-instruct,Extraction_JSON,Self_Hosted_vLLM,1617,235,0,23,12.94,3000,0.000366,200
2026-06-09 11:02:35,claude-3-5-sonnet,Summarization,Anthropic_API,3493,261,0,123,28.14,7430,0.014412,200
2026-06-09 11:02:50,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,379,267,0,35,14.17,3822,0.000127,200
2026-06-09 11:03:04,llama-3-70b-instruct,Extraction_JSON,Together_AI,2129,293,0,32,20.51,6120,0.002188,200
2026-06-09 11:03:25,gpt-4o,Customer_Support_Chat,OpenAI_API,437,254,46,98,19.34,4981,0.003515,200
2026-06-09 11:03:49,claude-3-5-sonnet,Code_Generation,Anthropic_API,772,996,0,146,30.55,30568,0.017088,200
2026-06-09 11:04:41,mistral-7b-instruct,Customer_Support_Chat,Self_Hosted_vLLM,384,145,0,37,11.16,1591,0.000103,200
2026-06-09 11:04:59,gpt-4o,Extraction_JSON,OpenAI_API,817,346,0,63,28.3,9843,0.005455,200
2026-06-09 11:05:09,gpt-4o,Code_Generation,OpenAI_API,2535,194,265,115,26.65,5337,0.007667,200
2026-06-09 11:05:13,llama-3-70b-instruct,Summarization,Together_AI,50,537,0,47,15.54,8347,0.000513,200
2026-06-09 11:05:57,claude-3-5-sonnet,Summarization,Anthropic_API,9802,820,0,97,32.16,26432,0.043879,200
